IMU Time (s), Acc x, Acc y, Acc z, Ori yaw, Ori pitch, Ori roll, Mag Time (s), Mag x, Mag y, Mag z
0.968986, 0.0943603515625, -0.00384521484375, 0.08306884765625, 1.31298828125, -0.0126953125, -0.05029296875, 18.982343, -485, -1123, -3069
0.989603, 0.15484619140625, -0.00457763671875, 0.07110595703125, 0.4912109375, -0.10400390625, -0.0556640625, 19.386222, -830, -1169, -3105
1.01022, 0.13714599609375, -0.00634765625, 0.0643310546875, 0.52685546875, -0.1064453125, -0.06201171875, 19.790102, -863, -1206, -3078
1.030836, 0.084716796875, -0.020263671875, 0.05572509765625, 0.86865234375, -0.06982421875, -0.0830078125, 20.193981, -1002, -1002, -3137
1.051453, 0.07257080078125, -0.0194091796875, 0.0670166015625, 0.83203125, -0.07666015625, -0.08447265625, 20.597861, -714, -786, -3198
1.07207, 0.11077880859375, -0.0098876953125, 0.04632568359375, 0.50390625, -0.14404296875, -0.07958984375, 21.001741, -923, -876, -3211
1.092686, 0.135986328125, 0.00933837890625, 0.00262451171875, 0.30615234375, -0.203125, -0.06494140625, 21.40562, -1222, -818, -3059
1.113303, 0.1173095703125, 0.0069580078125, 0.01239013671875, 0.33837890625, -0.20068359375, -0.0712890625, 21.8095, -1304, -705, -3016
1.13392, 0.09686279296875, -0.00665283203125, 0.02667236328125, 0.4296875, -0.1943359375, -0.09033203125, 22.21338, -1369, -686, -2927
1.154537, 0.1248779296875, -0.009033203125, 0.031005859375, 0.3701171875, -0.244140625, -0.0966796875, 22.617259, -570, -1148, -3072
1.175153, 0.13507080078125, 0.0067138671875, 0.02056884765625, 0.28466796875, -0.27734375, -0.0830078125, 23.021139, -441, -1198, -3005
1.19577, 0.1168212890625, 0.02044677734375, 0.01104736328125, 0.2470703125, -0.279296875, -0.07177734375, 23.425019, -355, -1251, -2901
1.216387, 0.09979248046875, 0.0281982421875, 0.011474609375, 0.23046875, -0.27880859375, -0.06689453125, 23.828898, -188, -1099, -2847
1.237004, 0.0997314453125, 0.0372314453125, 0.013427734375, 0.1953125, -0.2958984375, -0.06005859375, 24.232778, -283, -1205, -2829
1.25762, 0.10394287109375, 0.053955078125, -0.0233154296875, 0.13525390625, -0.33154296875, -0.04638671875, 24.636658, -279, -1175, -2840
1.278237, 0.10040283203125, 0.0550537109375, -0.00750732421875, 0.13720703125, -0.33837890625, -0.04833984375, 25.040537, -260, -1119, -2798
1.298854, 0.07720947265625, 0.04852294921875, -0.01092529296875, 0.1748046875, -0.33056640625, -0.06005859375, 25.444417, -98, -1052, -2589
1.31947, 0.0645751953125, 0.0400390625, -0.01446533203125, 0.21240234375, -0.333984375, -0.07470703125, 25.848296, -305, -1044, -2941
1.340087, 0.0107421875, 0.0379638671875, -0.00506591796875, 0.2646484375, -0.287109375, -0.07958984375, 26.252176, -623, -1145, -3079
1.360704, -0.00384521484375, 0.0172119140625, 0.02001953125, 0.35302734375, -0.27734375, -0.10498046875, 26.656056, -583, -1112, -3043
1.381321, -0.0081787109375, 0, 0.01495361328125, 0.41015625, -0.28759765625, -0.12890625, 27.059935, -336, -1038, -2942
1.401938, -0.00439453125, -0.01123046875, 0.0079345703125, 0.4306640625, -0.306640625, -0.14599609375, 27.463815, -79, -616, -2652
1.422554, -0.0556640625, -0.0089111328125, 0.0057373046875, 0.49365234375, -0.265625, -0.146484375, 27.867695, -232, -585, -2903
1.443171, -0.032470703125, -0.02679443359375, 0.00531005859375, 0.49853515625, -0.3017578125, -0.169921875, 28.271574, -218, -555, -2907
1.463788, -0.00091552734375, -0.0233154296875, -0.0101318359375, 0.4365234375, -0.3515625, -0.171875, 28.675454, -395, -665, -3058
1.484404, -0.02838134765625, -0.00628662109375, -0.01934814453125, 0.41796875, -0.337890625, -0.15673828125, 29.079334, -540, -701, -3133
1.505021, -0.04754638671875, 0.00384521484375, -0.01141357421875, 0.40673828125, -0.3251953125, -0.1455078125, 29.483213, -747, -722, -3192
1.525638, -0.0478515625, -0.0018310546875, -0.02203369140625, 0.41845703125, -0.33837890625, -0.15673828125, 29.887093, -517, -964, -3086
1.546254, 0.01458740234375, -0.00872802734375, -0.036376953125, 0.365234375, -0.4169921875, -0.169921875, 30.290973, -357, -1097, -2966
1.566871, 0.046875, -0.014404296875, -0.0555419921875, 0.3486328125, -0.46533203125, -0.18310546875, 30.694852, -579, -1048, -3104
1.587488, 0.02911376953125, -0.0201416015625, -0.06280517578125, 0.37353515625, -0.45751953125, -0.19384765625, 31.098732, -745, -1015, -3170
1.608105, 0.02349853515625, -0.0220947265625, -0.0631103515625, 0.3798828125, -0.4580078125, -0.1982421875, 31.502611, -774, -1049, -3131
1.628722, 0.02069091796875, -0.00885009765625, -0.06939697265625, 0.3515625, -0.46533203125, -0.18505859375, 31.906491, -943, -1023, -3116
1.649338, -0.00762939453125, -0.00341796875, -0.0789794921875, 0.361328125, -0.44677734375, -0.181640625, 32.31037, -404, -961, -3079
1.669955, -0.05621337890625, -0.017822265625, -0.0562744140625, 0.44287109375, -0.388671875, -0.1953125, 32.71425, -420, -945, -3084
1.690572, -0.06817626953125, -0.018798828125, -0.03570556640625, 0.45703125, -0.37109375, -0.1923828125, 33.11813, -526, -922, -3130
1.711188, -0.0399169921875, -0.00982666015625, -0.05059814453125, 0.40234375, -0.41064453125, -0.18603515625, 33.52201, -559, -920, -3136
1.731805, -0.02880859375, -0.00128173828125, -0.0538330078125, 0.3701171875, -0.42626953125, -0.17724609375, 33.925889, -606, -1030, -3152
1.752422, -0.048828125, 0.00567626953125, -0.0572509765625, 0.37109375, -0.40966796875, -0.16943359375, 34.329769, -583, -968, -3137
1.773039, -0.0648193359375, 0.005859375, -0.0430908203125, 0.38623046875, -0.3876953125, -0.16650390625, 34.733648, -439, -977, -3103
1.793655, -0.0723876953125, 0.006591796875, -0.04632568359375, 0.3916015625, -0.38134765625, -0.166015625, 35.137528, -433, -983, -3081
1.814272, -0.06427001953125, 0.00982666015625, -0.044921875, 0.37451171875, -0.38916015625, -0.16162109375, 35.541408, -650, -1097, -3087
1.834889, -0.0517578125, 0.00079345703125, -0.039306640625, 0.38525390625, -0.39794921875, -0.1708984375, 35.945288, -406, -1150, -2990
1.855506, -0.06500244140625, -0.00299072265625, -0.04754638671875, 0.40869140625, -0.38525390625, -0.17626953125, 36.349167, -614, -1051, -3095
1.876122, -0.0631103515625, -0.0098876953125, -0.0423583984375, 0.4248046875, -0.3818359375, -0.1826171875, 36.753047, -604, -1152, -3063
1.896739, -0.05743408203125, -0.00775146484375, -0.04315185546875, 0.4140625, -0.384765625, -0.1787109375, 37.156926, -602, -1146, -3046
1.917356, -0.066650390625, 0.002685546875, -0.0421142578125, 0.39892578125, -0.37158203125, -0.16455078125, 37.560806, -344, -967, -3026
1.937972, -0.0709228515625, 0.0069580078125, -0.03289794921875, 0.3935546875, -0.35888671875, -0.15625, 37.964685, -564, -867, -3148
1.958589, -0.0689697265625, 0.00775146484375, -0.03021240234375, 0.390625, -0.3544921875, -0.15283203125, 38.368565, -519, -730, -3141
1.979206, -0.0665283203125, 0.00201416015625, -0.03265380859375, 0.40576171875, -0.3515625, -0.15771484375, 38.772445, -486, -728, -3128
1.999823, -0.0548095703125, -0.01031494140625, -0.033447265625, 0.42822265625, -0.3564453125, -0.17041015625, 39.176325, -760, -859, -3195
2.020439, -0.0418701171875, -0.016845703125, -0.03704833984375, 0.4326171875, -0.36328125, -0.17626953125, 39.580204, -760, -895, -3161
2.041056, -0.04376220703125, -0.02459716796875, -0.03619384765625, 0.458984375, -0.3525390625, -0.1826171875, 39.984084, -712, -818, -3171
2.061673, -0.05780029296875, -0.0272216796875, -0.0384521484375, 0.49072265625, -0.3291015625, -0.18310546875, 40.387963, -743, -907, -3164
2.08229, -0.05419921875, -0.03533935546875, -0.0308837890625, 0.513671875, -0.31982421875, -0.18798828125, 40.791843, -730, -924, -3154
2.102906, -0.05523681640625, -0.03802490234375, -0.01904296875, 0.5302734375, -0.30419921875, -0.18505859375, 41.195723, -604, -874, -3160
2.123523, -0.04486083984375, -0.0421142578125, -0.014892578125, 0.533203125, -0.302734375, -0.185546875, 41.599603, -439, -956, -3080
2.14414, -0.027099609375, -0.03643798828125, -0.01763916015625, 0.498046875, -0.3115234375, -0.17578125, 42.003482, -374, -973, -3063
2.164757, -0.01513671875, -0.03863525390625, -0.0196533203125, 0.494140625, -0.31298828125, -0.1748046875, 42.407362, -458, -971, -3067
2.185373, -0.0263671875, -0.0294189453125, -0.0159912109375, 0.4931640625, -0.287109375, -0.1591796875, 42.811241, -463, -728, -3121
2.20599, -0.0264892578125, -0.04449462890625, 0.00482177734375, 0.55126953125, -0.2666015625, -0.16845703125, 43.215121, -750, -742, -3188
2.226607, -0.01641845703125, -0.04205322265625, 0.01397705078125, 0.53759765625, -0.2607421875, -0.15966796875, 43.619, -475, -653, -3116
2.247223, -0.00946044921875, -0.03509521484375, 0.0115966796875, 0.51513671875, -0.2548828125, -0.1474609375, 44.02288, -644, -756, -3196
2.26784, -0.0155029296875, -0.03302001953125, 0.02105712890625, 0.5341796875, -0.23046875, -0.13916015625, 44.42676, -294, -591, -2991
2.288457, -0.00238037109375, -0.02532958984375, 0.0377197265625, 0.49365234375, -0.22509765625, -0.12353515625, 44.830639, -580, -666, -3155
2.309073, 0.03668212890625, -0.01556396484375, 0.030517578125, 0.3974609375, -0.2529296875, -0.1083984375, 45.234519, -631, -685, -3174
2.32969, 0.05841064453125, -0.0023193359375, 0.02960205078125, 0.3212890625, -0.26025390625, -0.08837890625, 45.638399, -631, -707, -3170
2.350307, 0.06719970703125, 0.00225830078125, 0.03265380859375, 0.2939453125, -0.251953125, -0.07763671875, 46.042278, -650, -703, -3173
2.370924, 0.0711669921875, -0.0050048828125, 0.033203125, 0.3203125, -0.23828125, -0.08056640625, 46.446158, -600, -676, -3164
2.391541, 0.0924072265625, -0.0064697265625, 0.02923583984375, 0.30029296875, -0.244140625, -0.0771484375, 46.850038, -648, -703, -3182
2.412157, 0.148681640625, -0.01776123046875, 0.02740478515625, 0.27978515625, -0.28662109375, -0.08447265625, 47.253917, -642, -711, -3167
2.432774, 0.17596435546875, -0.009765625, 0.01422119140625, 0.22314453125, -0.3017578125, -0.0703125, 47.657797, -899, -728, -3207
2.453391, 0.16949462890625, -0.00836181640625, 0.00726318359375, 0.21923828125, -0.27783203125, -0.06298828125, 48.061677, -693, -853, -3204
2.474007, 0.14520263671875, 0.00128173828125, -0.003662109375, 0.19189453125, -0.23388671875, -0.0458984375, 48.465556, -1045, -792, -3160
2.494624, 0.1221923828125, 0.01007080078125, -0.00140380859375, 0.154296875, -0.18603515625, -0.02880859375, 48.869436, -1294, -652, -3014
2.515241, 0.1163330078125, 0.0118408203125, 0.01531982421875, 0.12890625, -0.15380859375, -0.01953125, 49.273315, -1255, -684, -3052
2.535857, 0.10107421875, 0.01654052734375, 0.03460693359375, 0.0693359375, -0.111328125, -0.00732421875, 49.677195, -1156, -879, -3118
2.556474, 0.09637451171875, 0.02349853515625, 0.056884765625, -0.08154296875, -0.08154296875, 0.0068359375, 50.081075, -459, -1241, -2992
2.577091, 0.0997314453125, 0.03228759765625, 0.07965087890625, -0.3505859375, -0.0615234375, 0.0224609375, 50.484954, -552, -1226, -3033
2.597708, 0.08642578125, 0.0540771484375, 0.0736083984375, -1.13623046875, -0.0244140625, 0.0537109375, 50.888834, -486, -1219, -3034
2.618325, 0.0888671875, 0.06524658203125, 0.0535888671875, -1.5009765625, -0.0048828125, 0.07470703125, 51.292714, -136, -1085, -2674
2.638941, 0.0675048828125, 0.0693359375, 0.0582275390625, -2.03173828125, 0.04248046875, 0.0859375, 51.696593, -116, -787, -2771
2.659558, 0.077392578125, 0.08453369140625, 0.06005859375, -2.03271484375, 0.0546875, 0.1103515625, 52.100473, -68, -711, -2687
2.680175, 0.0576171875, 0.0908203125, 0.06005859375, -2.25439453125, 0.10107421875, 0.12451171875, 52.504353, -28, -678, -2569
2.700791, -0.0096435546875, 0.0560302734375, 0.066162109375, -2.7197265625, 0.19970703125, 0.0908203125, 52.908232, -201, -883, -2881
2.721408, 0.01422119140625, 0.07952880859375, 0.0670166015625, -2.5810546875, 0.19580078125, 0.125, 53.312112, -178, -1104, -2756
2.742025, -0.01837158203125, 0.0347900390625, 0.06890869140625, -2.84326171875, 0.255859375, 0.080078125, 53.715992, -188, -1041, -2769
2.762642, -0.04345703125, -0.0299072265625, 0.078857421875, -3.103515625, 0.3037109375, 0.01171875, 54.119871, -325, -981, -2978
