,Isos,Fluo
17.5,0.11796922724635901,0.13400406579195367
17.6,0.11831639431120933,0.134418074021596
17.7,0.1185332340926415,0.13437024842546472
17.8,0.11838892532625064,0.13435907043503537
17.9,0.11850882089649781,0.13446815541519325
18.0,0.1188181685696575,0.1346369958145603
18.1,0.11840783762386935,0.13424804965516185
18.2,0.11840100402889808,0.13437106836742815
18.3,0.11824185997503736,0.13427575432394717
18.4,0.11817828101889684,0.13402956577927502
18.5,0.11818679955708139,0.1340163275280898
18.6,0.11795351197130077,0.13392242168775464
18.7,0.11825939275906358,0.1340766611186348
18.8,0.11835108301452604,0.13427220436156762
18.9,0.11840258055341872,0.13421089779348896
19.0,0.11787183052482438,0.1338517852895211
19.1,0.11780144604517112,0.13374451206429763
19.2,0.11813933354072174,0.13421720242332136
19.3,0.11813754610743554,0.13415477466185866
19.4,0.11818781804189739,0.13415016688442885
19.5,0.11835508525470356,0.13430221266689063
19.6,0.11822612537054414,0.13421407047933606
19.7,0.11826842082995176,0.134079257815814
19.8,0.11845320091267833,0.13437025242872927
19.9,0.11855400353769736,0.13456149045736432
20.0,0.1184190456914865,0.13433452231144913
20.1,0.11843236911260696,0.13429673519936258
20.2,0.11843756220966122,0.1343122524456999
20.3,0.11864501118069166,0.1344928605548706
20.4,0.11891360964471093,0.13468837191831107
20.5,0.1188407567636462,0.1345504936172155
20.6,0.1184285454814848,0.1342864134804099
20.7,0.11864595609601447,0.13443166683129662
20.8,0.11828383525337981,0.13413670282949544
20.9,0.11831808773789818,0.13416128848330433
21.0,0.11811389196266252,0.13410252584649054
21.1,0.11829858570879065,0.13416422316790513
21.2,0.11826193428326565,0.13410420144035262
21.3,0.11809482079271565,0.13402364346740753
21.4,0.11817467239908842,0.13399915119744563
21.5,0.11819677170906964,0.13375827409919078
21.6,0.11786965413353459,0.1336751390278763
21.7,0.11776366054997199,0.1336726004247373
21.8,0.11794855067094868,0.1337560349187525
21.9,0.11775977172815055,0.13363385715431542
22.0,0.11769207673954601,0.13350365299939768
22.1,0.11814558046023774,0.13382886399909352
22.2,0.11848025302895596,0.1340359326751118
22.3,0.1184673692316667,0.13410370367158958
22.4,0.11818618877890107,0.1340950327589689
22.5,0.11811619617248413,0.13425303400111488
22.6,0.11851628535056918,0.13435269815788736
22.7,0.11897327670701605,0.13472918463108413
22.8,0.11902311415140152,0.1348642086674279
22.9,0.11854430651907036,0.13429927702707067
23.0,0.11832301467041297,0.13401790325960106
23.1,0.11807573961936117,0.13381583453880047
23.2,0.11840726913165886,0.13432500502553874
23.3,0.11815603960187897,0.13404034471933235
23.4,0.11781107324691774,0.13374047869606953
23.5,0.11802231409907125,0.13390907901506388
23.6,0.11798640985323874,0.13394493843162528
23.7,0.11825817061884791,0.13412872651232263
23.8,0.11860451991721016,0.1344571351448907
23.9,0.11851033185488356,0.1343759507950237
24.0,0.11875350746389189,0.13458012390653482
24.1,0.11856385961503219,0.13431436556492735
24.2,0.11850212876852186,0.1342283867223194
24.3,0.11868288271122118,0.13453938427768228
24.4,0.11903280194889383,0.13484014460058633
24.5,0.11892547872924007,0.1347906963503115
24.6,0.11894660908944309,0.13476003078027976
24.7,0.1190507218563658,0.13484003752674792
24.8,0.11924085747957022,0.13491347252592473
24.9,0.11928951042731119,0.1350964242069395
25.0,0.11925484501573676,0.13490776371443497
25.1,0.11935577287303624,0.13503688534073224
25.2,0.11881314512410496,0.13452753924968056
25.3,0.11834867563930697,0.13408559293016645
25.4,0.11829460061630351,0.1341562418682342
25.5,0.11826748948600296,0.13410773182258048
25.6,0.1183183470921744,0.13418669443879433
25.7,0.1184609945974434,0.13425314530442994
25.8,0.11857793617482022,0.13426780914555322
25.9,0.11833991720089819,0.13415535885126623
26.0,0.11821762123917749,0.13392224911902417
26.1,0.11829240134825807,0.13399453171656078
26.2,0.11823266062866093,0.1338689514398188
26.3,0.11835922005175394,0.1340748105427233
26.4,0.1183217720238853,0.13402683718998268
26.5,0.11843510306320071,0.1342644809471805
26.6,0.11850513443258125,0.13409177664186092
26.7,0.11852148424342214,0.13414138088506355
26.8,0.11855808370114393,0.13410299136546763
26.9,0.11864283461376089,0.13415893398145187
27.0,0.11896988683460226,0.13438361592317213
27.1,0.11882912362563411,0.13429316946490116
27.2,0.11878419615316997,0.13418222384127595
27.3,0.11856372394688446,0.13422174338582213
27.4,0.11861899917654473,0.13411187749993964
27.5,0.11840914925064609,0.13406058580050007
27.6,0.11838175825362654,0.13412160278606033
27.7,0.11831156640469598,0.13410631237287718
27.8,0.11837194307103595,0.1338617083286907
27.9,0.11808227764505534,0.13342306111457217
28.0,0.11812504359328796,0.13352793426633355
28.1,0.11818739710475415,0.13373412774553528
28.2,0.11823849368843542,0.1338161189919843
28.3,0.1182508253907517,0.1338509836012745
28.4,0.11823066578600618,0.1337786467240984
28.5,0.11826370001650689,0.13380117173566167
28.6,0.1180668464083105,0.13370827581009
28.7,0.11816971002597285,0.1337649791022272
28.8,0.1180130089927405,0.13296685685469173
28.9,0.11784213880241659,0.13345897995668285
29.0,0.11777609902641262,0.13350527082764155
29.1,0.11796106977901709,0.13356794290991114
29.2,0.11808702964657883,0.13350761049354729
29.3,0.11829324765523595,0.13385034736147639
29.4,0.1183656847346079,0.1337572867888174
29.5,0.11806196685206856,0.13354670299925586
29.6,0.11840775513281177,0.13364615657108986
29.7,0.11857303861891781,0.13385909122841874
29.8,0.11851627934773315,0.13381172886561835
29.9,0.11844832023171772,0.13386151381139427
30.0,0.11841019061885247,0.1337825345436112
30.1,0.11842853894898406,0.13375499870998206
30.2,0.11828599494724845,0.13367193646181127
30.3,0.11844307922288368,0.13377856859976986
30.4,0.11820007138394632,0.13343876394990314
30.5,0.11805054553389593,0.13359987838229836
30.6,0.11782025096798082,0.13322833376632714
30.7,0.11785772077419719,0.13333218674152447
30.8,0.11774893029723173,0.13302451270644267
30.9,0.11793553832737787,0.13317126196998313
31.0,0.11793664854501422,0.1330508084195849
31.1,0.1180322220676862,0.13322760025905855
31.2,0.11795270136303032,0.13311292849171266
31.3,0.11798107010475602,0.1331240839023671
31.4,0.11842052983083506,0.13377476781245362
31.5,0.11863374358355822,0.13385564315383505
31.6,0.11815957422068266,0.13354892859115133
31.7,0.11779273873629459,0.13314479437809854
31.8,0.1181589235541649,0.1335654618831287
31.9,0.11855086316768458,0.13371433911846325
32.0,0.11812077834045942,0.13348000248000336
32.1,0.11807856940375693,0.13347562193228094
32.2,0.11821954213256645,0.13356647137251174
32.3,0.11884113202603505,0.13412006119189163
32.4,0.11854601341080234,0.13373128862969452
32.5,0.11857075380836955,0.13378047164744558
32.6,0.11864279450897833,0.13390105695550517
32.7,0.11859415978251221,0.13380555363526184
32.8,0.11836028972762179,0.13368329034176638
32.9,0.11835610253968189,0.13369401010324022
33.0,0.11815410889598309,0.13355166830143506
33.1,0.11806038933435549,0.1334513168538866
33.2,0.11770334570005132,0.1332290428360824
33.3,0.11762385795083526,0.13314788906726174
33.4,0.11784028961012431,0.13316867209682323
33.5,0.11764425832126837,0.132902794689958
33.6,0.11813262626818725,0.13346978441930535
33.7,0.11808825284721713,0.13347569324721228
33.8,0.11783420050028524,0.13330146372750895
33.9,0.11770707036661725,0.13335156861981967
34.0,0.11784327340576663,0.13315147403622488
34.1,0.11780128177266734,0.13328033694999517
34.2,0.11800579177158155,0.13346012862841172
34.3,0.11821737313614908,0.13351559092159826
34.4,0.11799665310155302,0.1333850931553793
34.5,0.11781050708338153,0.1332395476957668
34.6,0.11792020043848354,0.13337831707444864
34.7,0.11816432326784118,0.13353913873011106
34.8,0.11818697507510713,0.13358759924109853
34.9,0.11773565833512034,0.13297460362265603
35.0,0.11765229735778444,0.1329713529153098
35.1,0.11778071301942404,0.13302599954038624
35.2,0.11773882158247445,0.13283832829809306
